,Date,connection,population,actual_limit,factor,consumption
9438,2017-11-23,4231,20304,2741040,1.03974220982148,2849974
9439,2017-11-24,4232,20309,2741715,1.05426186030231,2890485
9440,2017-11-25,4232,20309,2741715,1.046952240440042,2870444
9441,2017-11-26,4233,20314,2742390,1.0427109762397695,2859520
9442,2017-11-27,4233,20314,2742390,1.0875935581194565,2982605
9443,2017-11-28,4233,20314,2742390,1.0526415857954163,2886753
9444,2017-11-29,4234,20318,2742930,1.1040307789695012,3028279
9445,2017-11-30,4234,20318,2742930,1.0448772272319848,2866025
9446,2017-12-01,4234,20318,2742930,1.0379898806192,2847133
9447,2017-12-02,4235,20323,2743605,1.0950175402162965,3004295
9448,2017-12-03,4235,20323,2743605,1.093872099647149,3001152
9449,2017-12-04,4236,20328,2744280,1.107148206209343,3038324
9450,2017-12-05,4236,20328,2744280,1.0402879213995009,2854841
9451,2017-12-06,4237,20333,2744955,1.101348047027932,3023150
9452,2017-12-07,4238,20338,2745630,1.0824589871661716,2972031
9453,2017-12-08,4238,20338,2745630,1.037750503642875,2849278
9454,2017-12-09,4239,20342,2746170,1.0690618371598235,2935825
9455,2017-12-10,4241,20352,2747520,1.1049906028025325,3035983
9456,2017-12-11,4241,20352,2747520,1.1172157775854974,3069572
9457,2017-12-12,4242,20357,2748195,1.076372405871049,2958081
9458,2017-12-13,4243,20362,2748870,1.0627882158203965,2921466
9459,2017-12-14,4243,20362,2748870,1.0903746033347443,2997298
9460,2017-12-15,4243,20362,2748870,1.038653824306301,2855124
9461,2017-12-16,4244,20366,2749410,1.06534052010346,2929057
9462,2017-12-17,4244,20366,2749410,1.0528429511030664,2894696
9463,2017-12-18,4244,20366,2749410,1.1117993055798254,3056792
9464,2017-12-19,4245,20371,2750085,1.0399455433686882,2859938
9465,2017-12-20,4245,20371,2750085,1.0635495681286238,2924851
9466,2017-12-21,4246,20376,2750760,1.0343489582876653,2845245
9467,2017-12-22,4246,20376,2750760,1.0647251978626064,2928803
9468,2017-12-23,4247,20381,2751435,1.0322891727869663,2840276
9469,2017-12-24,4247,20381,2751435,1.0584166402405306,2912164
9470,2017-12-25,4247,20381,2751435,1.0460866912895894,2878239
9471,2017-12-26,4249,20390,2752650,1.0829186090716467,2980895
9472,2017-12-27,4252,20405,2754675,1.1111883858144895,3060962
9473,2017-12-28,4253,20410,2755350,1.053660962974482,2903204
9474,2017-12-29,4253,20410,2755350,1.0774115965609186,2968646
9475,2017-12-30,4254,20414,2755890,1.1177396160007034,3080367
9476,2017-12-31,4254,20414,2755890,1.0755447408489929,2964082
9477,2017-01-02,4038,19378,2616030,1.167477854941382,3054157
9478,2017-01-03,4039,19383,2616705,1.145278938100489,2996857
9479,2017-01-04,4039,19383,2616705,1.1181817534463494,2925951
9480,2017-01-05,4040,19387,2617245,1.136098605316398,2973448
9481,2017-01-06,4041,19392,2617920,1.141658878873986,2988771
9482,2017-01-07,4042,19397,2618595,1.1844641384950505,3101631
9483,2017-01-08,4043,19402,2619270,1.156201606187887,3028404
9484,2017-01-09,4044,19407,2619945,1.1573298696272494,3032140
9485,2017-01-10,4047,19421,2621835,1.1729251700355348,3075216
9486,2017-01-11,4048,19426,2622510,1.1377732467360964,2983821
9487,2017-01-12,4049,19431,2623185,1.125718813217469,2952968
9488,2017-01-13,4050,19435,2623725,1.1575574832755513,3037112
9489,2017-01-14,4050,19435,2623725,1.145179801656187,3004636
9490,2017-01-15,4050,19435,2623725,1.1857466890349753,3111073
9491,2017-01-16,4051,19440,2624400,1.195000052763455,3136158
9492,2017-01-17,4051,19440,2624400,1.135650930437324,2980402
9493,2017-01-18,4051,19440,2624400,1.1732792004327208,3079153
9494,2017-01-19,4052,19445,2625075,1.153503032476014,3028031
9495,2017-01-20,4052,19445,2625075,1.1459512515482804,3008207
9496,2017-01-21,4053,19450,2625750,1.11671134491925,2932204
9497,2017-01-22,4054,19455,2626425,1.1807311634131872,3101101
9498,2017-01-23,4054,19455,2626425,1.1419918257254285,2999355
9499,2017-01-24,4055,19459,2626965,1.1128878710342751,2923517
9500,2017-01-25,4057,19469,2628315,1.1680162370499667,3069914
9501,2017-01-26,4058,19474,2628990,1.1383181368987942,2992626
9502,2017-01-27,4058,19474,2628990,1.1554517179364991,3037671
9503,2017-01-28,4059,19479,2629665,1.1736514937666072,3086310
9504,2017-01-29,4059,19479,2629665,1.156697628889866,3041727
9505,2017-01-30,4059,19479,2629665,1.1847420017450638,3115474
9506,2017-01-31,4059,19479,2629665,1.1797225522038666,3102275
9507,2017-02-01,4061,19488,2630880,1.196305254621763,3147335
9508,2017-02-02,4061,19488,2630880,1.1855417573372882,3119018
9509,2017-02-03,4062,19493,2631555,1.1641288558844043,3063469
9510,2017-02-04,4062,19493,2631555,1.1355100305496253,2988157
9511,2017-02-05,4064,19503,2632905,1.1444561249969407,3013244
9512,2017-02-06,4065,19507,2633445,1.1716798504297792,3085554
9513,2017-02-07,4065,19507,2633445,1.1626999340793618,3061906
9514,2017-02-08,4066,19512,2634120,1.1796834204889206,3107427
9515,2017-02-09,4068,19522,2635470,1.189132059522778,3133921
9516,2017-02-10,4068,19522,2635470,1.1660644483097378,3073127
9517,2017-02-11,4068,19522,2635470,1.1673235404706437,3076446
9518,2017-02-12,4069,19527,2636145,1.182101677698952,3116191
9519,2017-02-13,4070,19531,2636685,1.1271115947030697,2971838
9520,2017-02-14,4070,19531,2636685,1.182734676489575,3118498
9521,2017-02-15,4071,19536,2637360,1.1480869452786873,3027918
9522,2017-02-16,4072,19541,2638035,1.1498948096215436,3033462
9523,2017-02-17,4073,19546,2638710,1.1152012987695483,2942692
9524,2017-02-18,4075,19555,2639925,1.1772550318681037,3107864
9525,2017-02-19,4075,19555,2639925,1.1757859303450104,3103986
9526,2017-02-20,4075,19555,2639925,1.1111714542715765,2933409
9527,2017-02-21,4075,19555,2639925,1.1531793301405386,3044306
9528,2017-02-22,4075,19555,2639925,1.153169531200992,3044281
9529,2017-02-23,4076,19560,2640600,1.1770538266924948,3108128
9530,2017-02-24,4076,19560,2640600,1.175086561308221,3102933
9531,2017-02-25,4076,19560,2640600,1.1587771391798267,3059866
9532,2017-02-26,4076,19560,2640600,1.1923924728435964,3148631
9533,2017-02-27,4078,19570,2641950,1.1270253940664503,2977544
9534,2017-02-28,4079,19575,2642625,1.185883112972376,3133844
9535,2017-03-01,4080,19579,2643165,1.1873984194955365,3138489
9536,2017-03-02,4081,19584,2643840,1.1235345912137793,2970445
9537,2017-03-03,4081,19584,2643840,1.1899542600861346,3146048
9538,2017-03-04,4082,19589,2644515,1.1134223806750796,2944462
9539,2017-03-05,4082,19589,2644515,1.130077425492493,2988506
9540,2017-03-06,4082,19589,2644515,1.1965563173160838,3164311
9541,2017-03-07,4084,19599,2645865,1.1244933723593136,2975257
9542,2017-03-08,4085,19603,2646405,1.1189057157266822,2961077
9543,2017-03-09,4085,19603,2646405,1.138747505816153,3013587
9544,2017-03-10,4085,19603,2646405,1.1607696084403207,3071866
9545,2017-03-11,4086,19608,2647080,1.173357870250899,3105972
9546,2017-03-12,4086,19608,2647080,1.1547406998949323,3056691
9547,2017-03-13,4087,19613,2647755,1.1343993714168403,3003611
9548,2017-03-14,4087,19613,2647755,1.1617389908711602,3076000
9549,2017-03-15,4087,19613,2647755,1.1568421490162253,3063034
9550,2017-03-16,4087,19613,2647755,1.121591179203106,2969698
9551,2017-03-17,4088,19618,2648430,1.152331018957493,3051868
9552,2017-03-18,4088,19618,2648430,1.120647921154216,2967957
9553,2017-03-19,4089,19623,2649105,1.1713527849755194,3103036
9554,2017-03-20,4090,19627,2649645,1.1589045388743593,3070685
9555,2017-03-21,4091,19632,2650320,1.1736416478216702,3110525
9556,2017-03-22,4091,19632,2650320,1.1597399105918145,3073681
9557,2017-03-23,4092,19637,2650995,1.1802656825938174,3128878
9558,2017-03-24,4092,19637,2650995,1.1855162124289471,3142797
9559,2017-03-25,4092,19637,2650995,1.1704587592156095,3102880
9560,2017-03-26,4094,19647,2652345,1.1176450845387391,2964380
9561,2017-03-27,4094,19647,2652345,1.1971511962731192,3175257
9562,2017-03-28,4095,19651,2652885,1.1584224353815114,3073161
9563,2017-03-29,4095,19651,2652885,1.1148676574974985,2957615
9564,2017-03-30,4095,19651,2652885,1.1922938612039329,3163018
9565,2017-03-31,4096,19656,2653560,1.190629164957366,3159405
9566,2017-04-01,4096,19656,2653560,1.1471094272979223,3043923
9567,2017-04-02,4096,19656,2653560,1.168910065865628,3101772
9568,2017-04-03,4097,19661,2654235,1.1901461577383838,3158927
9569,2017-04-04,4097,19661,2654235,1.1834326062673013,3141108
9570,2017-04-05,4098,19666,2654910,1.123850951764756,2983723
9571,2017-04-06,4098,19666,2654910,1.1562928484570978,3069853
9572,2017-04-07,4098,19666,2654910,1.1431687714975287,3035010
9573,2017-04-08,4098,19666,2654910,1.1444514511142985,3038415
9574,2017-04-09,4099,19671,2655585,1.1893406945742748,3158395
9575,2017-04-10,4101,19680,2656800,1.1374063626975344,3021861
9576,2017-04-11,4101,19680,2656800,1.1546319517487418,3067626
9577,2017-04-12,4101,19680,2656800,1.1174955225063314,2968962
9578,2017-04-13,4101,19680,2656800,1.1530284095026804,3063365
9579,2017-04-14,4101,19680,2656800,1.195347175837628,3175798
9580,2017-04-15,4103,19690,2658150,1.1566205212508511,3074470
9581,2017-04-16,4103,19690,2658150,1.1563133613814829,3073654
9582,2017-04-17,4104,19695,2658825,1.189786346634222,3163433
9583,2017-04-18,4105,19699,2659365,1.132273542918392,3011128
9584,2017-04-19,4105,19699,2659365,1.1894308666175952,3163130
9585,2017-04-20,4105,19699,2659365,1.1140313749915003,2962616
9586,2017-04-21,4105,19699,2659365,1.14291928531415,3039439
9587,2017-04-22,4106,19704,2660040,1.1901603907592164,3165874
9588,2017-04-23,4106,19704,2660040,1.1764516803332503,3129408
9589,2017-04-24,4107,19709,2660715,1.126073178828227,2996159
9590,2017-04-25,4107,19709,2660715,1.1882159321271764,3161503
9591,2017-04-26,4107,19709,2660715,1.108792869665313,2950181
9592,2017-04-27,4107,19709,2660715,1.1113449477619637,2956972
9593,2017-04-28,4107,19709,2660715,1.118982467002577,2977293
9594,2017-04-29,4107,19709,2660715,1.1404080953938271,3034300
9595,2017-04-30,4108,19714,2661390,1.177840348297041,3134692
9596,2017-05-01,4108,19714,2661390,1.1872661278026728,3159778
9597,2017-05-02,4108,19714,2661390,1.1956417830411945,3182069
9598,2017-05-03,4108,19714,2661390,1.2192000203157218,3244766
9599,2017-05-04,4108,19714,2661390,1.2020181477012422,3199039
9600,2017-05-05,4110,19723,2662605,1.1784316725813937,3137698
9601,2017-05-06,4110,19723,2662605,1.19767203256421,3188927
9602,2017-05-07,4110,19723,2662605,1.2181712126953257,3243508
9603,2017-05-08,4111,19728,2663280,1.1737783954478176,3126100
9604,2017-05-09,4111,19728,2663280,1.1647996080335008,3102187
9605,2017-05-10,4111,19728,2663280,1.1552104296424206,3076648
9606,2017-05-11,4111,19728,2663280,1.1566610730151765,3080512
9607,2017-05-12,4112,19733,2663955,1.2094928557254652,3222034
9608,2017-05-13,4113,19738,2664630,1.1822242785382189,3150190
9609,2017-05-14,4114,19743,2665305,1.193277667660836,3180448
9610,2017-05-15,4115,19747,2665845,1.1690136429700675,3116409
9611,2017-05-16,4115,19747,2665845,1.1905418186377104,3173799
9612,2017-05-17,4116,19752,2666520,1.2176877832020505,3246988
9613,2017-05-18,4116,19752,2666520,1.1901019099758838,3173430
9614,2017-05-19,4116,19752,2666520,1.1715568441092878,3123979
9615,2017-05-20,4116,19752,2666520,1.172363664490435,3126131
9616,2017-05-21,4116,19752,2666520,1.174079667651654,3130706
9617,2017-05-22,4116,19752,2666520,1.2221636543740997,3258923
9618,2017-05-23,4116,19752,2666520,1.1583305062449876,3088711
9619,2017-05-24,4117,19757,2667195,1.2005314170801926,3202051
9620,2017-05-25,4118,19762,2667870,1.20547468467921,3216049
9621,2017-05-26,4118,19762,2667870,1.1548627405202376,3081023
9622,2017-05-27,4118,19762,2667870,1.165390845721168,3109111
9623,2017-05-28,4118,19762,2667870,1.1911951040093611,3177953
9624,2017-05-29,4120,19771,2669085,1.1853954237165916,3163921
9625,2017-05-30,4120,19771,2669085,1.2258765634296027,3271968
9626,2017-05-31,4121,19776,2669760,1.2180323722223594,3251854
9627,2017-06-01,4121,19776,2669760,1.2258026971687443,3272599
9628,2017-06-02,4122,19781,2670435,1.188537563226873,3173912
9629,2017-06-03,4123,19786,2671110,1.2278574518199592,3279742
9630,2017-06-04,4123,19786,2671110,1.235941300655022,3301335
9631,2017-06-05,4124,19791,2671785,1.1885502092140807,3175550
9632,2017-06-06,4124,19791,2671785,1.1722818313731724,3132085
9633,2017-06-07,4125,19795,2672325,1.1887157601991425,3176634
9634,2017-06-08,4125,19795,2672325,1.2014329337935248,3210619
9635,2017-06-09,4126,19800,2673000,1.1691287529472336,3125081
9636,2017-06-10,4127,19805,2673675,1.2068472681494742,3226717
9637,2017-06-11,4128,19810,2674350,1.2164368341596896,3253177
9638,2017-06-12,4128,19810,2674350,1.176795769589334,3147163
9639,2017-06-13,4129,19815,2675025,1.15484131217355,3089229
9640,2017-06-14,4130,19819,2675565,1.2187746550502088,3260910
9641,2017-06-15,4132,19829,2676915,1.2368845366053365,3311034
9642,2017-06-16,4133,19834,2677590,1.1847816834988028,3172359
9643,2017-06-17,4133,19834,2677590,1.152103724655675,3084861
9644,2017-06-18,4133,19834,2677590,1.2158919806810242,3255660
9645,2017-06-19,4133,19834,2677590,1.1633681398501436,3115022
9646,2017-06-20,4134,19839,2678265,1.231850953769108,3299223
9647,2017-06-21,4135,19843,2678805,1.1962206656094243,3204441
9648,2017-06-22,4135,19843,2678805,1.229441066498549,3293432
9649,2017-06-23,4135,19843,2678805,1.213275171801523,3250127
9650,2017-06-24,4135,19843,2678805,1.1694217370988396,3132652
9651,2017-06-25,4135,19843,2678805,1.185975060423149,3176995
9652,2017-06-26,4136,19848,2679480,1.2331671502641626,3304246
9653,2017-06-27,4136,19848,2679480,1.1780670155140462,3156607
9654,2017-06-28,4138,19858,2680830,1.1680320320993698,3131295
9655,2017-06-29,4139,19863,2681505,1.1689629114254372,3134579
9656,2017-06-30,4139,19863,2681505,1.1736464493535677,3147138
9657,2017-07-01,4139,19863,2681505,1.1732108005901982,3145970
9658,2017-07-02,4140,19867,2682045,1.1854355197721267,3179391
9659,2017-07-03,4140,19867,2682045,1.228441151299094,3294734
9660,2017-07-04,4140,19867,2682045,1.2191960269418487,3269938
9661,2017-07-05,4141,19872,2682720,1.188240698765086,3187717
9662,2017-07-06,4141,19872,2682720,1.1582801490315566,3107341
9663,2017-07-07,4142,19877,2683395,1.169126750135418,3137228
9664,2017-07-08,4143,19882,2684070,1.224857661786157,3287603
9665,2017-07-09,4143,19882,2684070,1.2233190282748048,3283473
9666,2017-07-10,4143,19882,2684070,1.2092843461035456,3245803
9667,2017-07-11,4144,19887,2684745,1.193521153401918,3204299
9668,2017-07-12,4144,19887,2684745,1.2101567169414726,3248962
9669,2017-07-13,4144,19887,2684745,1.229089565699551,3299792
9670,2017-07-14,4144,19887,2684745,1.1597868576489636,3113731
9671,2017-07-15,4145,19891,2685285,1.2236327775945957,3285802
9672,2017-07-16,4145,19891,2685285,1.224639736176972,3288506
9673,2017-07-17,4145,19891,2685285,1.1924807040483727,3202150
9674,2017-07-18,4145,19891,2685285,1.1752999399870734,3156015
9675,2017-07-19,4146,19896,2685960,1.1721561739996185,3148364
9676,2017-07-20,4146,19896,2685960,1.2125277234446683,3256800
9677,2017-07-21,4146,19896,2685960,1.2377187197050312,3324462
9678,2017-07-22,4147,19901,2686635,1.2289628199391025,3301774
9679,2017-07-23,4147,19901,2686635,1.1524217468214728,3096136
9680,2017-07-24,4148,19906,2687310,1.237879429643626,3326565
9681,2017-07-25,4149,19911,2687985,1.1972752026195872,3218257
9682,2017-07-26,4150,19915,2688525,1.1753377467550037,3159924
9683,2017-07-27,4154,19935,2691225,1.1908125119182629,3204744
9684,2017-07-28,4154,19935,2691225,1.1920128370760277,3207974
9685,2017-07-29,4154,19935,2691225,1.2101038172212015,3256661
9686,2017-07-30,4155,19939,2691765,1.185696321131582,3191615
9687,2017-07-31,4155,19939,2691765,1.196248291425451,3220019
9688,2017-08-01,4156,19944,2692440,1.2176516406812865,3278453
9689,2017-08-02,4157,19949,2693115,1.1896730967238354,3203926
9690,2017-08-03,4157,19949,2693115,1.2219262777025603,3290787
9691,2017-08-04,4158,19954,2693790,1.1900138356745458,3205647
9692,2017-08-05,4159,19959,2694465,1.174045861171968,3163425
9693,2017-08-06,4160,19963,2695005,1.237562515396874,3335237
9694,2017-08-07,4160,19963,2695005,1.2186497778768797,3284267
9695,2017-08-08,4160,19963,2695005,1.223766217455493,3298056
9696,2017-08-09,4161,19968,2695680,1.1851070920349882,3194669
9697,2017-08-10,4162,19973,2696355,1.2314446264234136,3320411
9698,2017-08-11,4164,19983,2697705,1.2166526995912117,3282170
9699,2017-08-12,4165,19987,2698245,1.1510532455184157,3105823
9700,2017-08-13,4165,19987,2698245,1.20554777248524,3252863
9701,2017-08-14,4168,20002,2700270,1.1714618911117292,3163263
9702,2017-08-15,4169,20007,2700945,1.2272753447945826,3314803
9703,2017-08-16,4169,20007,2700945,1.1547076195884969,3118801
9704,2017-08-17,4170,20011,2701485,1.2168161416450407,3287210
9705,2017-08-18,4173,20026,2703510,1.1703612417819438,3164083
9706,2017-08-19,4174,20031,2704185,1.1785777966722997,3187092
9707,2017-08-20,4174,20031,2704185,1.1580388245527178,3131551
9708,2017-08-21,4174,20031,2704185,1.2231629846114402,3307658
9709,2017-08-22,4176,20040,2705400,1.222646374357845,3307747
9710,2017-08-23,4177,20045,2706075,1.1790482438780048,3190592
9711,2017-08-24,4177,20045,2706075,1.2308052567222645,3330651
9712,2017-08-25,4179,20055,2707425,1.22672332968888,3321261
9713,2017-08-26,4179,20055,2707425,1.1975014474859602,3242145
9714,2017-08-27,4179,20055,2707425,1.1752240250040813,3181830
9715,2017-08-28,4180,20059,2707965,1.2219519003774202,3309002
9716,2017-08-29,4180,20059,2707965,1.239082679984135,3355392
9717,2017-08-30,4180,20059,2707965,1.196454428579479,3239956
9718,2017-08-31,4182,20069,2709315,1.059742004128151,2871174
9719,2017-09-01,4182,20069,2709315,1.0444789718295489,2829822
9720,2017-09-02,4182,20069,2709315,1.0405177344597747,2819090
9721,2017-09-03,4183,20074,2709990,1.103712304441698,2991049
9722,2017-09-04,4184,20079,2710665,1.116955421737063,3027691
9723,2017-09-05,4184,20079,2710665,1.06394822316231,2884007
9724,2017-09-06,4186,20088,2711880,1.0428806853203183,2828167
9725,2017-09-07,4186,20088,2711880,1.0720170034426313,2907181
9726,2017-09-08,4186,20088,2711880,1.0743413352367883,2913484
9727,2017-09-09,4187,20093,2712555,1.0456128068889123,2836282
9728,2017-09-10,4189,20103,2713905,1.106913858378363,3004059
9729,2017-09-11,4190,20107,2714445,1.0790588219189523,2929045
9730,2017-09-12,4191,20112,2715120,1.0916301522635627,2963906
9731,2017-09-13,4191,20112,2715120,1.1088462575645064,3010650
9732,2017-09-14,4192,20117,2715795,1.034691245377228,2810009
9733,2017-09-15,4192,20117,2715795,1.0773944066909031,2925982
9734,2017-09-16,4192,20117,2715795,1.085947593349681,2949211
9735,2017-09-17,4192,20117,2715795,1.052193991888362,2857543
9736,2017-09-18,4193,20122,2716470,1.1079412187849018,3009689
9737,2017-09-19,4193,20122,2716470,1.075167698596846,2920660
9738,2017-09-20,4193,20122,2716470,1.0737348531829982,2916768
9739,2017-09-21,4195,20131,2717685,1.0430402573237485,2834654
9740,2017-09-22,4196,20136,2718360,1.0854524781994452,2950650
9741,2017-09-23,4197,20141,2719035,1.0523501575945793,2861376
9742,2017-09-24,4197,20141,2719035,1.0541509175856871,2866273
9743,2017-09-25,4197,20141,2719035,1.0803155873443635,2937415
